CustomerID,Total_Revenue,Total_Quantity,Unique_Orders,Country,Revenue_Rank
16600,813.52,1145,6,United Kingdom,1910
16621,813.48,302,4,United Kingdom,1911
14421,813.11,365,2,United Kingdom,1912
15644,813.0,557,4,United Kingdom,1913
17980,811.45,682,3,United Kingdom,1914
16276,810.6000000000001,420,1,United Kingdom,1915
16624,810.5699999999999,488,2,United Kingdom,1916
13637,810.5,409,3,United Kingdom,1917
16891,809.7,283,5,United Kingdom,1918
17114,808.62,219,8,United Kingdom,1919
15533,807.57,289,3,United Kingdom,1920
12421,807.04,484,4,Spain,1921
15952,806.57,399,4,United Kingdom,1922
13707,806.41,351,2,United Kingdom,1923
12434,806.14,394,2,Australia,1924
16367,804.49,647,2,United Kingdom,1925
18248,804.02,511,2,United Kingdom,1926
12422,803.5600000000001,370,3,Australia,1927
15831,801.76,1105,3,United Kingdom,1928
18265,801.51,311,2,United Kingdom,1929
16806,801.49,378,4,United Kingdom,1930
15561,800.59,267,4,United Kingdom,1931
17905,800.24,407,4,United Kingdom,1932
13720,799.9,501,4,United Kingdom,1933
13030,799.48,394,2,United Kingdom,1934
17703,798.74,590,3,United Kingdom,1935
16438,798.35,463,5,United Kingdom,1936
13389,797.96,429,3,United Kingdom,1937
12701,797.71,678,2,Germany,1938
17180,796.03,683,4,United Kingdom,1939
13336,795.12,559,1,United Kingdom,1940
15990,792.11,443,2,United Kingdom,1941
13167,791.33,785,4,United Kingdom,1942
14976,790.86,234,7,United Kingdom,1943
13016,789.89,527,3,United Kingdom,1944
16759,789.79,609,3,United Kingdom,1945
13329,789.0,463,2,United Kingdom,1946
14557,788.38,510,1,United Kingdom,1947
13212,788.08,310,3,United Kingdom,1948
13323,787.85,175,5,United Kingdom,1949
13884,787.6,300,5,United Kingdom,1950
16546,787.15,549,2,United Kingdom,1951
13109,786.54,520,2,United Kingdom,1952
12628,786.46,448,3,Germany,1953
15806,784.58,602,3,United Kingdom,1954
15743,784.46,216,4,United Kingdom,1955
18136,784.33,379,3,United Kingdom,1956
17387,784.11,542,2,United Kingdom,1957
16054,783.9,380,1,United Kingdom,1958
17006,781.78,272,4,United Kingdom,1959
17341,781.36,489,3,United Kingdom,1960
15679,781.28,1170,4,United Kingdom,1961
13583,781.03,725,1,United Kingdom,1962
16725,781.02,294,7,United Kingdom,1963
15239,780.59,594,2,United Kingdom,1964
17797,780.43,498,3,United Kingdom,1965
18228,779.9,238,2,United Kingdom,1966
12735,779.5699999999999,368,2,France,1967
17411,778.94,306,3,United Kingdom,1968
13375,778.65,442,1,United Kingdom,1969
14815,778.5,744,2,United Kingdom,1970
17414,778.0,2100,2,United Kingdom,1971
16505,777.6,576,1,United Kingdom,1972
13563,777.53,209,2,United Kingdom,1973
12425,777.2,496,1,Portugal,1974
15353,777.02,343,2,United Kingdom,1975
15618,776.851,454,4,United Kingdom,1976
13314,775.94,560,3,United Kingdom,1977
13341,775.85,301,1,United Kingdom,1978
14234,775.46,963,4,United Kingdom,1979
16825,775.1800000000001,566,2,United Kingdom,1980
15414,774.9000000000001,443,3,United Kingdom,1981
16043,773.99,503,4,United Kingdom,1982
15075,773.03,447,1,United Kingdom,1983
12965,771.91,283,1,United Kingdom,1984
17409,771.85,105,2,United Kingdom,1985
14662,771.17,602,4,United Kingdom,1986
16770,770.1,464,5,United Kingdom,1987
14412,770.03,786,2,United Kingdom,1988
16480,769.29,455,1,United Kingdom,1989
13356,768.24,325,1,United Kingdom,1990
17516,768.08,416,5,United Kingdom,1991
14550,765.62,394,2,United Kingdom,1992
14672,765.55,454,2,United Kingdom,1993
17695,765.34,779,2,United Kingdom,1994
14885,765.3199999999999,724,1,United Kingdom,1995
17268,763.64,844,4,United Kingdom,1996
17466,763.28,306,2,United Kingdom,1997
16470,762.39,531,4,United Kingdom,1998
15599,761.74,718,2,United Kingdom,1999
14883,761.59,790,6,United Kingdom,2000
16205,761.38,517,4,United Kingdom,2001
17425,759.17,407,2,United Kingdom,2002
16036,758.92,716,2,United Kingdom,2003
15568,758.29,461,3,United Kingdom,2004
12413,758.1,286,3,France,2005
17979,757.71,397,4,United Kingdom,2006
17461,757.46,799,3,United Kingdom,2007
15223,755.75,213,2,United Kingdom,2008
13370,754.87,343,1,United Kingdom,2009
18104,754.64,362,1,United Kingdom,2010
13730,752.6,488,2,United Kingdom,2011
16256,752.4300000000001,581,1,United Kingdom,2012
12908,750.0,1200,2,United Kingdom,2013
17146,749.78,212,3,United Kingdom,2014
14923,749.1,418,1,United Kingdom,2015
15074,748.87,455,1,United Kingdom,2016
15656,748.5,343,4,United Kingdom,2017
16859,747.81,827,2,United Kingdom,2018
13623,747.78,294,5,United Kingdom,2019
14201,747.44,590,7,United Kingdom,2020
16261,746.83,306,4,United Kingdom,2021
14050,746.36,689,2,United Kingdom,2022
17034,745.52,410,3,United Kingdom,2023
13950,745.06,323,4,United Kingdom,2024
14790,745.06,699,4,United Kingdom,2025
13236,744.85,416,2,United Kingdom,2026
13354,743.53,604,1,United Kingdom,2027
16730,743.11,994,3,United Kingdom,2028
12374,742.9300000000001,342,1,Austria,2029
12465,742.1899999999999,479,2,Belgium,2030
13753,741.26,512,1,United Kingdom,2031
13900,740.95,430,3,United Kingdom,2032
17692,740.9399999999999,672,4,United Kingdom,2033
17974,740.79,519,3,United Kingdom,2034
15252,740.78,522,2,United Kingdom,2035
12603,739.1999999999999,63,1,Germany,2036
14756,738.96,416,1,United Kingdom,2037
12976,738.6,561,1,United Kingdom,2038
15045,735.66,114,2,United Kingdom,2039
15215,734.94,225,3,United Kingdom,2040
18156,734.94,301,2,United Kingdom,2041
16362,734.77,351,5,United Kingdom,2042
16146,734.13,427,3,United Kingdom,2043
17812,732.16,350,4,United Kingdom,2044
13575,732.0699999999999,449,5,United Kingdom,2045
13736,731.9,497,2,United Kingdom,2046
16099,731.9,434,3,United Kingdom,2047
16491,731.5,478,1,United Kingdom,2048
14778,730.86,306,2,United Kingdom,2049
18035,730.4,611,3,United Kingdom,2050
12468,729.5400000000001,366,2,Germany,2051
13077,729.27,863,4,United Kingdom,2052
17666,728.16,596,2,United Kingdom,2053
17888,726.05,980,8,United Kingdom,2054
14869,725.7,550,2,United Kingdom,2055
14055,725.6400000000001,216,1,United Kingdom,2056
16140,725.18,730,2,United Kingdom,2057
15584,725.11,314,4,United Kingdom,2058
12723,725.07,434,5,France,2059
15636,724.76,284,2,United Kingdom,2060
12475,723.38,535,1,Germany,2061
17521,723.2099999999999,519,3,United Kingdom,2062
15272,721.94,310,2,United Kingdom,2063
18062,720.52,396,3,United Kingdom,2064
16023,719.81,358,3,United Kingdom,2065
14179,719.78,330,2,United Kingdom,2066
14725,718.08,593,1,United Kingdom,2067
17884,717.45,854,4,United Kingdom,2068
15274,716.57,619,2,United Kingdom,2069
12535,716.35,219,2,France,2070
15400,716.2,390,5,United Kingdom,2071
17029,716.0,400,2,United Kingdom,2072
15330,714.96,1312,2,United Kingdom,2073
15757,714.42,491,2,United Kingdom,2074
12616,713.3,284,2,France,2075
13169,712.88,272,2,United Kingdom,2076
13147,712.8000000000001,144,4,United Kingdom,2077
17761,712.78,398,1,United Kingdom,2078
13416,712.5,142,2,United Kingdom,2079
13587,712.4,180,1,United Kingdom,2080
17642,712.29,474,2,United Kingdom,2081
15855,712.24,470,5,United Kingdom,2082
13705,711.86,363,3,United Kingdom,2083
17179,711.79,290,3,United Kingdom,2084
13249,711.41,546,3,United Kingdom,2085
17472,710.29,462,3,United Kingdom,2086
14867,710.28,328,3,United Kingdom,2087
14127,709.71,321,3,United Kingdom,2088
16136,709.38,440,3,United Kingdom,2089
15951,708.22,313,2,United Kingdom,2090
16449,707.69,367,2,United Kingdom,2091
12453,707.09,473,1,Austria,2092
16364,707.04,280,2,United Kingdom,2093
16309,706.57,467,2,United Kingdom,2094
14880,706.19,373,3,United Kingdom,2095
14126,706.1300000000001,508,3,United Kingdom,2096
15038,705.49,217,6,United Kingdom,2097
16015,705.39,909,3,United Kingdom,2098
16882,705.12,424,3,United Kingdom,2099
17934,704.25,478,2,United Kingdom,2100
12612,704.0400000000001,262,1,Germany,2101
12883,703.47,196,4,United Kingdom,2102
18082,703.37,621,1,United Kingdom,2103
15103,703.36,329,2,United Kingdom,2104
15574,702.25,349,4,United Kingdom,2105
16997,702.0,360,3,United Kingdom,2106
14198,701.4,290,4,United Kingdom,2107
14356,701.23,277,2,United Kingdom,2108
17321,700.86,373,2,United Kingdom,2109
13238,700.73,298,4,United Kingdom,2110
17734,700.63,422,3,United Kingdom,2111
15800,699.08,335,2,United Kingdom,2112
13258,698.58,287,3,United Kingdom,2113
17423,698.41,459,2,United Kingdom,2114
17796,697.9,178,4,United Kingdom,2115
15053,697.79,986,3,United Kingdom,2116
14829,697.55,452,4,United Kingdom,2117
13596,697.04,406,2,United Kingdom,2118
15700,696.68,357,2,United Kingdom,2119
17397,696.41,254,2,United Kingdom,2120
14009,695.61,365,2,United Kingdom,2121
14959,695.42,494,4,United Kingdom,2122
15304,694.4000000000001,104,8,United Kingdom,2123
12925,694.05,541,2,United Kingdom,2124
14643,693.8100000000001,815,2,United Kingdom,2125
12410,693.3299999999999,211,2,Switzerland,2126
13601,693.32,548,2,United Kingdom,2127
14111,692.85,458,4,United Kingdom,2128
17198,692.22,357,3,United Kingdom,2129
17733,692.19,463,2,United Kingdom,2130
13838,691.73,263,4,United Kingdom,2131
16212,690.34,244,2,United Kingdom,2132
18085,689.95,265,2,United Kingdom,2133
13023,689.9,286,2,United Kingdom,2134
15181,689.4799999999999,544,3,United Kingdom,2135
18196,689.13,433,2,United Kingdom,2136
17502,689.1,376,4,United Kingdom,2137
13799,688.86,402,2,United Kingdom,2138
16642,688.33,479,2,United Kingdom,2139
12658,686.05,320,1,Germany,2140
16122,684.4200000000001,1128,4,United Kingdom,2141
16495,684.41,337,3,United Kingdom,2142
15669,684.34,342,4,United Kingdom,2143
12942,683.9,203,3,United Kingdom,2144
17874,683.46,221,6,United Kingdom,2145
14222,683.17,607,1,United Kingdom,2146
12838,683.13,359,2,United Kingdom,2147
15582,682.9100000000001,453,3,United Kingdom,2148
13548,682.41,441,2,United Kingdom,2149
18135,681.9100000000001,349,5,United Kingdom,2150
12478,680.99,236,1,Greece,2151
13524,680.1800000000001,324,5,United Kingdom,2152
16872,680.02,600,3,United Kingdom,2153
15322,679.68,416,1,United Kingdom,2154
13430,679.45,751,2,United Kingdom,2155
14788,679.4399999999999,421,2,United Kingdom,2156
17994,678.49,497,4,United Kingdom,2157
13925,678.25,331,4,United Kingdom,2158
13607,678.01,290,1,United Kingdom,2159
13388,677.1,282,2,United Kingdom,2160
13040,676.99,355,2,United Kingdom,2161
16377,676.2,1500,1,United Kingdom,2162
15626,675.8,766,2,United Kingdom,2163
17462,675.69,227,2,United Kingdom,2164
13325,675.3,240,1,United Kingdom,2165
16418,675.27,288,3,United Kingdom,2166
13355,674.7,314,1,United Kingdom,2167
13464,674.68,403,1,United Kingdom,2168
17749,674.52,320,2,United Kingdom,2169
13951,674.45,459,3,United Kingdom,2170
14504,673.26,308,4,United Kingdom,2171
18121,673.1,450,2,United Kingdom,2172
14628,671.96,272,2,United Kingdom,2173
17883,671.77,379,4,United Kingdom,2174
12638,671.69,577,1,Sweden,2175
17299,669.11,678,4,United Kingdom,2176
12418,668.58,407,1,Switzerland,2177
14342,668.5600000000001,347,4,United Kingdom,2178
13741,668.4300000000001,218,3,United Kingdom,2179
16383,668.36,475,2,United Kingdom,2180
15031,668.14,401,4,United Kingdom,2181
18022,668.11,736,1,United Kingdom,2182
16268,667.65,533,2,United Kingdom,2183
15969,666.1,124,3,United Kingdom,2184
17777,665.86,507,3,United Kingdom,2185
17105,665.78,693,2,United Kingdom,2186
16056,664.85,347,1,United Kingdom,2187
13963,664.54,460,4,United Kingdom,2188
16208,664.26,333,2,United Kingdom,2189
15643,664.0,246,3,United Kingdom,2190
14720,663.81,219,3,United Kingdom,2191
13240,663.65,298,4,United Kingdom,2192
16573,663.61,360,2,United Kingdom,2193
14451,662.59,389,2,United Kingdom,2194
16014,662.38,265,3,United Kingdom,2195
18218,662.08,584,2,United Kingdom,2196
16774,661.52,322,4,United Kingdom,2197
13028,661.3199999999999,798,2,United Kingdom,2198
14603,660.0,400,1,United Kingdom,2199
15492,659.4599999999999,483,2,United Kingdom,2200
13518,659.4399999999999,392,1,United Kingdom,2201
13759,659.4100000000001,287,2,United Kingdom,2202
16357,658.88,246,3,United Kingdom,2203
14150,658.64,496,2,United Kingdom,2204
17779,658.57,397,3,United Kingdom,2205
16696,657.9000000000001,146,4,United Kingdom,2206
14818,657.8,324,3,United Kingdom,2207
12577,657.8,472,3,France,2208
15648,657.35,221,2,United Kingdom,2209
17459,657.3,537,2,United Kingdom,2210
15677,657.23,319,1,United Kingdom,2211
16157,656.69,347,3,United Kingdom,2212
13049,656.6800000000001,268,2,United Kingdom,2213
16708,656.63,285,1,United Kingdom,2214
16127,656.25,323,1,United Kingdom,2215
14894,655.75,265,1,United Kingdom,2216
16444,654.67,407,4,United Kingdom,2217
14651,654.6,344,2,United Kingdom,2218
17398,653.38,310,3,United Kingdom,2219
18151,653.35,355,2,United Kingdom,2220
13496,653.33,341,2,United Kingdom,2221
15205,653.24,378,2,United Kingdom,2222
14044,652.82,308,4,United Kingdom,2223
14548,652.8,256,2,United Kingdom,2224
17523,652.74,872,4,United Kingdom,2225
14034,651.8199999999999,423,3,United Kingdom,2226
16734,650.51,346,3,United Kingdom,2227
15571,650.4300000000001,264,4,United Kingdom,2228
16469,650.43,273,4,United Kingdom,2229
16969,650.41,816,3,United Kingdom,2230
17373,646.92,408,4,United Kingdom,2231
12589,646.68,306,2,France,2232
15651,646.3,479,3,United Kingdom,2233
17545,645.96,341,3,United Kingdom,2234
14855,645.65,267,2,United Kingdom,2235
12719,644.95,374,2,France,2236
17312,644.3,372,3,United Kingdom,2237
16431,642.81,453,3,United Kingdom,2238
14020,642.8,441,2,United Kingdom,2239
13034,642.77,369,2,United Kingdom,2240
15384,642.41,596,2,United Kingdom,2241
17046,642.02,510,1,United Kingdom,2242
15297,641.94,292,3,United Kingdom,2243
12365,641.38,174,2,Cyprus,2244
12624,641.13,355,2,France,2245
13417,640.83,162,2,United Kingdom,2246
13318,640.76,304,3,United Kingdom,2247
12631,640.5,236,1,Finland,2248
14301,640.14,606,1,United Kingdom,2249
15919,639.89,545,2,United Kingdom,2250
17515,639.02,243,4,United Kingdom,2251
18160,638.0600000000001,294,2,United Kingdom,2252
14754,638.05,486,2,United Kingdom,2253
14664,637.89,466,2,United Kingdom,2254
14128,637.5,564,2,United Kingdom,2255
14481,636.51,489,2,United Kingdom,2256
15829,636.14,996,2,United Kingdom,2257
15773,635.6800000000001,311,1,United Kingdom,2258
14000,635.66,710,1,United Kingdom,2259
16139,635.41,330,3,United Kingdom,2260
17985,634.95,183,1,United Kingdom,2261
13892,632.97,983,4,United Kingdom,2262
14220,632.4,272,2,United Kingdom,2263
16306,632.27,487,6,United Kingdom,2264
18183,632.07,371,2,United Kingdom,2265
13822,632.0,611,2,United Kingdom,2266
14021,631.9,192,3,United Kingdom,2267
15244,631.57,405,2,United Kingdom,2268
13539,631.34,320,3,United Kingdom,2269
17990,630.84,414,3,United Kingdom,2270
13046,629.31,264,2,United Kingdom,2271
13525,628.78,394,2,United Kingdom,2272
14687,628.38,470,1,United Kingdom,2273
16022,628.28,261,1,United Kingdom,2274
15028,627.13,459,4,United Kingdom,2275
13546,626.99,359,3,United Kingdom,2276
15402,626.77,694,2,United Kingdom,2277
14036,626.65,268,1,United Kingdom,2278
13914,626.45,380,2,United Kingdom,2279
14382,626.0699999999999,1237,1,United Kingdom,2280
16750,623.93,214,5,United Kingdom,2281
16718,623.75,413,1,United Kingdom,2282
12649,623.51,586,3,Germany,2283
15147,623.5,366,1,United Kingdom,2284
13368,623.4,327,2,United Kingdom,2285
15258,623.16,142,2,United Kingdom,2286
17499,622.88,711,1,United Kingdom,2287
15182,622.85,253,2,United Kingdom,2288
17460,622.4300000000001,236,6,United Kingdom,2289
15768,621.8299999999999,244,3,United Kingdom,2290
18217,621.75,491,2,United Kingdom,2291
16915,621.6800000000001,132,6,United Kingdom,2292
17640,621.66,250,1,United Kingdom,2293
14152,621.29,711,2,United Kingdom,2294
13402,621.23,479,2,United Kingdom,2295
16141,620.4,238,1,United Kingdom,2296
12667,620.13,395,1,Finland,2297
14529,620.04,348,3,United Kingdom,2298
13493,618.63,380,2,Switzerland,2299
16613,618.59,293,1,United Kingdom,2300
13145,618.52,145,4,United Kingdom,2301
12596,618.27,474,2,Spain,2302
13301,618.09,345,4,United Kingdom,2303
16134,618.09,371,2,United Kingdom,2304
14593,617.99,332,3,United Kingdom,2305
14377,617.05,219,2,United Kingdom,2306
16442,616.79,446,3,United Kingdom,2307
16311,616.26,394,2,United Kingdom,2308
14905,616.15,287,2,United Kingdom,2309
16005,615.39,300,4,United Kingdom,2310
15275,615.14,498,1,United Kingdom,2311
16566,614.66,362,5,United Kingdom,2312
16116,612.78,248,1,United Kingdom,2313
12513,612.29,462,1,France,2314
18149,612.0799999999999,310,3,United Kingdom,2315
15232,612.06,686,2,United Kingdom,2316
15645,612.01,256,1,United Kingdom,2317
16109,611.88,612,2,United Kingdom,2318
16763,611.85,319,1,United Kingdom,2319
13731,610.59,278,2,United Kingdom,2320
12673,610.52,351,2,Germany,2321
15795,610.01,581,1,United Kingdom,2322
13357,609.95,322,1,United Kingdom,2323
14636,609.85,241,2,United Kingdom,2324
13933,608.7900000000001,205,2,United Kingdom,2325
12933,607.53,499,3,United Kingdom,2326
15573,607.45,363,2,United Kingdom,2327
17119,606.91,334,2,United Kingdom,2328
14710,606.13,378,4,United Kingdom,2329
17849,605.8000000000001,114,4,United Kingdom,2330
14133,605.64,348,3,United Kingdom,2331
13888,605.63,258,2,United Kingdom,2332
17507,605.58,359,2,United Kingdom,2333
13233,605.12,1004,2,United Kingdom,2334
14323,605.0600000000001,350,2,United Kingdom,2335
13558,605.06,344,4,United Kingdom,2336
14675,604.75,341,1,United Kingdom,2337
17664,604.64,604,2,United Kingdom,2338
12944,604.51,289,2,United Kingdom,2339
16732,603.75,317,1,United Kingdom,2340
12556,603.71,358,2,Spain,2341
12707,603.42,256,1,France,2342
17259,603.37,410,2,United Kingdom,2343
15366,602.51,621,2,United Kingdom,2344
17890,602.09,416,2,United Kingdom,2345
12654,601.98,264,5,Germany,2346
14609,601.56,7026,4,United Kingdom,2347
16654,601.27,282,4,United Kingdom,2348
12420,600.39,345,1,Cyprus,2349
18211,600.07,359,5,United Kingdom,2350
13243,600.07,233,1,United Kingdom,2351
12872,599.97,319,2,United Kingdom,2352
12521,599.68,309,1,Germany,2353
14965,599.0,365,2,United Kingdom,2354
17420,598.83,265,3,United Kingdom,2355
14467,598.76,278,4,United Kingdom,2356
15720,598.73,281,1,United Kingdom,2357
13311,598.57,305,2,United Kingdom,2358
16298,598.2,198,3,United Kingdom,2359
13959,598.2,357,3,United Kingdom,2360
14108,597.91,381,2,United Kingdom,2361
17864,597.5,810,3,United Kingdom,2362
16788,597.48,311,2,United Kingdom,2363
14645,597.09,381,2,United Kingdom,2364
15381,596.85,171,2,United Kingdom,2365
18246,596.1,166,2,United Kingdom,2366
17658,595.42,616,2,United Kingdom,2367
14284,595.25,161,2,United Kingdom,2368
16325,594.24,194,3,United Kingdom,2369
12917,594.0,120,1,United Kingdom,2370
15442,594.0,120,1,United Kingdom,2371
16535,593.75,356,1,United Kingdom,2372
18232,592.97,302,4,United Kingdom,2373
16203,592.9,262,4,United Kingdom,2374
14692,591.55,265,4,United Kingdom,2375
13276,590.9300000000001,161,2,United Kingdom,2376
13270,590.0,200,1,United Kingdom,2377
13452,590.0,2,2,United Kingdom,2378
14882,589.7,158,2,United Kingdom,2379
18123,589.4399999999999,594,2,United Kingdom,2380
16723,589.15,399,2,United Kingdom,2381
16838,588.85,185,2,United Kingdom,2382
14338,588.22,335,2,United Kingdom,2383
15624,588.13,357,4,United Kingdom,2384
17351,587.15,113,3,United Kingdom,2385
17014,586.33,245,3,United Kingdom,2386
17360,585.79,335,3,United Kingdom,2387
12384,585.27,126,2,Switzerland,2388
15222,585.0,440,1,United Kingdom,2389
16384,584.5,260,2,United Kingdom,2390
16072,584.3199999999999,140,1,United Kingdom,2391
14023,584.07,345,2,United Kingdom,2392
13557,584.06,546,2,United Kingdom,2393
15762,583.75,251,2,United Kingdom,2394
12426,582.73,258,1,Germany,2395
13427,582.6,545,3,United Kingdom,2396
17970,582.59,525,1,United Kingdom,2397
12695,582.1,220,4,France,2398
18095,580.0500000000001,419,2,United Kingdom,2399
16906,579.77,281,4,United Kingdom,2400
17142,579.0,81,1,United Kingdom,2401
13292,578.9399999999999,347,2,United Kingdom,2402
17540,578.9,194,2,United Kingdom,2403
12601,577.0600000000001,245,5,Germany,2404
14176,576.9000000000001,209,4,United Kingdom,2405
16916,576.26,440,2,United Kingdom,2406
15830,576.0,415,1,United Kingdom,2407
15550,575.63,295,4,United Kingdom,2408
16345,575.41,289,1,United Kingdom,2409
13487,575.4,265,3,United Kingdom,2410
14167,574.84,150,4,United Kingdom,2411
14400,574.7,454,1,United Kingdom,2412
12784,574.42,300,2,Portugal,2413
15339,574.07,416,2,United Kingdom,2414
15303,574.02,248,1,United Kingdom,2415
12879,573.22,370,3,United Kingdom,2416
15415,572.8100000000001,575,1,United Kingdom,2417
13379,572.56,601,3,United Kingdom,2418
13405,572.451,165,3,United Kingdom,2419
12816,572.2,128,2,Poland,2420
13816,571.6700000000001,269,2,Germany,2421
17616,571.1999999999999,224,3,United Kingdom,2422
15821,570.96,202,2,United Kingdom,2423
15315,570.5,862,2,United Kingdom,2424
14592,570.46,415,3,United Kingdom,2425
16667,570.13,237,2,United Kingdom,2426
13939,568.55,847,3,United Kingdom,2427
13321,567.36,372,2,United Kingdom,2428
17897,566.6,229,3,United Kingdom,2429
18150,566.58,332,3,United Kingdom,2430
16278,566.38,114,1,United Kingdom,2431
13894,564.62,354,3,United Kingdom,2432
15344,563.94,116,3,United Kingdom,2433
16933,563.23,288,2,United Kingdom,2434
14753,563.15,211,1,United Kingdom,2435
17265,562.9,394,2,United Kingdom,2436
12414,562.41,300,3,Austria,2437
12559,561.71,283,2,Germany,2438
13946,561.5699999999999,443,3,United Kingdom,2439
15655,560.67,324,1,United Kingdom,2440
13044,560.47,429,1,United Kingdom,2441
14273,559.97,264,4,United Kingdom,2442
16275,559.87,336,1,United Kingdom,2443
18043,559.51,282,3,United Kingdom,2444
14177,559.41,205,4,United Kingdom,2445
12866,559.12,171,1,Belgium,2446
17503,558.96,486,2,United Kingdom,2447
12987,558.7,219,2,United Kingdom,2448
13800,558.32,331,1,United Kingdom,2449
13260,557.62,142,1,United Kingdom,2450
17955,557.3,273,4,United Kingdom,2451
17295,556.95,294,3,United Kingdom,2452
16385,555.89,261,3,United Kingdom,2453
14805,554.65,115,4,United Kingdom,2454
14891,554.38,505,2,United Kingdom,2455
14618,553.44,264,3,United Kingdom,2456
15068,553.36,364,2,United Kingdom,2457
12363,552.0,408,2,Unspecified,2458
17674,551.04,672,2,United Kingdom,2459
17291,550.8000000000001,72,1,United Kingdom,2460
17235,550.06,224,2,United Kingdom,2461
12390,549.84,353,1,Belgium,2462
16340,549.07,501,1,United Kingdom,2463
16536,548.97,251,1,United Kingdom,2464
16031,548.94,423,2,United Kingdom,2465
14474,547.66,140,1,United Kingdom,2466
16811,547.07,477,2,United Kingdom,2467
17637,547.0600000000001,280,2,United Kingdom,2468
16211,547.02,154,1,United Kingdom,2469
17520,546.81,365,1,United Kingdom,2470
12743,546.43,319,2,Unspecified,2471
14997,546.1999999999999,1120,3,United Kingdom,2472
17806,546.04,727,1,United Kingdom,2473
12793,545.48,295,2,Portugal,2474
16475,544.3,319,4,United Kingdom,2475
13617,544.18,300,3,United Kingdom,2476
13390,544.08,224,1,United Kingdom,2477
16927,543.05,993,3,United Kingdom,2478
13278,542.73,537,1,United Kingdom,2479
16230,542.03,365,2,United Kingdom,2480
17447,541.53,443,2,United Kingdom,2481
17557,541.46,306,3,United Kingdom,2482
13874,540.45,180,1,United Kingdom,2483
13812,539.0,333,3,Germany,2484
14496,538.8100000000001,159,2,United Kingdom,2485
15452,538.73,283,3,United Kingdom,2486
15469,538.55,153,2,United Kingdom,2487
15539,538.46,410,1,United Kingdom,2488
17062,538.37,430,4,United Kingdom,2489
17345,537.74,346,4,United Kingdom,2490
14539,537.48,428,2,United Kingdom,2491
16206,537.0600000000001,272,4,United Kingdom,2492
15043,537.0,300,1,United Kingdom,2493
16804,536.99,246,3,United Kingdom,2494
16233,536.6800000000001,174,3,United Kingdom,2495
15535,536.4,143,4,United Kingdom,2496
16142,535.34,422,1,United Kingdom,2497
12988,535.32,136,1,United Kingdom,2498
13000,534.85,379,3,United Kingdom,2499
13385,534.57,281,1,United Kingdom,2500
13434,534.24,300,2,United Kingdom,2501
17443,534.24,504,1,Canada,2502
13217,533.98,262,3,United Kingdom,2503
15433,533.3,534,2,United Kingdom,2504
15756,532.96,242,4,United Kingdom,2505
15825,532.94,220,1,United Kingdom,2506
16706,531.35,249,3,United Kingdom,2507
14265,530.18,330,2,Unspecified,2508
18159,530.15,139,1,United Kingdom,2509
14002,529.73,877,2,United Kingdom,2510
14463,529.62,179,3,United Kingdom,2511
16185,529.41,260,2,United Kingdom,2512
17631,528.33,334,3,United Kingdom,2513
16602,528.08,336,1,United Kingdom,2514
12479,527.2,385,1,Germany,2515
17623,527.0500000000001,265,1,United Kingdom,2516
18252,526.67,239,2,United Kingdom,2517
16892,525.54,239,5,United Kingdom,2518
17290,525.24,404,2,United Kingdom,2519
17429,524.9200000000001,624,3,United Kingdom,2520
15467,524.88,310,3,United Kingdom,2521
15891,524.52,442,1,United Kingdom,2522
13721,524.14,316,1,United Kingdom,2523
17329,523.11,142,2,United Kingdom,2524
18017,523.0,300,3,United Kingdom,2525
17712,522.91,215,1,United Kingdom,2526
14871,522.38,185,4,United Kingdom,2527
12863,521.2,188,1,United Kingdom,2528
15149,520.8000000000001,128,1,United Kingdom,2529
14873,519.68,168,1,United Kingdom,2530
12571,519.61,523,2,France,2531
13643,519.44,273,3,United Kingdom,2532
16955,518.67,266,4,United Kingdom,2533
16650,518.42,372,1,United Kingdom,2534
15030,518.28,372,2,United Kingdom,2535
16135,517.55,209,1,United Kingdom,2536
17454,517.53,243,4,United Kingdom,2537
18205,517.36,192,2,United Kingdom,2538
13043,516.42,254,1,United Kingdom,2539
15882,516.36,276,4,United Kingdom,2540
15809,515.77,301,5,United Kingdom,2541
12811,514.85,230,3,Portugal,2542
15246,514.15,247,2,United Kingdom,2543
13005,513.7,172,2,United Kingdom,2544
17513,513.2,254,1,United Kingdom,2545
17805,512.31,478,1,United Kingdom,2546
17480,511.82,338,1,United Kingdom,2547
12582,511.36,300,2,Finland,2548
14851,511.35,325,2,United Kingdom,2549
16561,511.12,244,2,United Kingdom,2550
15406,510.71000000000004,254,2,United Kingdom,2551
12904,509.58,302,2,United Kingdom,2552
12436,509.01,211,1,Norway,2553
16898,508.81,419,3,United Kingdom,2554
17391,508.8,480,2,United Kingdom,2555
15417,508.8,284,1,United Kingdom,2556
14317,508.58000000000004,255,1,United Kingdom,2557
17958,508.4599999999999,84,1,United Kingdom,2558
17415,507.84,114,1,United Kingdom,2559
14158,507.66,781,1,United Kingdom,2560
14820,507.29,253,4,United Kingdom,2561
15721,507.08,409,1,United Kingdom,2562
16960,507.05,304,3,United Kingdom,2563
13885,506.8,182,2,United Kingdom,2564
16614,506.19,223,1,United Kingdom,2565
14014,505.18,1076,1,United Kingdom,2566
15081,504.8,190,5,United Kingdom,2567
12991,503.76,405,2,United Kingdom,2568
